,model,network_idx,num_wccs,norm_num_wccs,len_largest_wcc,norm_len_largest_wcc
0,bortezomib,99,27,0.19852941176470587,39,0.582089552238806
1,bortezomib,74,25,0.18382352941176472,93,1.3880597014925373
2,bortezomib,33,32,0.23529411764705882,88,1.3134328358208955
3,bortezomib,5,29,0.21323529411764705,99,1.4776119402985075
4,bortezomib,94,26,0.19117647058823528,103,1.537313432835821
5,bortezomib,86,27,0.19852941176470587,99,1.4776119402985075
6,bortezomib,92,21,0.15441176470588236,102,1.5223880597014925
7,bortezomib,54,26,0.19117647058823528,97,1.4477611940298507
8,bortezomib,85,26,0.19117647058823528,76,1.1343283582089552
9,bortezomib,73,24,0.17647058823529413,97,1.4477611940298507
10,bortezomib,26,28,0.20588235294117646,88,1.3134328358208955
11,bortezomib,28,28,0.20588235294117646,94,1.4029850746268657
12,bortezomib,36,27,0.19852941176470587,97,1.4477611940298507
13,bortezomib,77,25,0.18382352941176472,97,1.4477611940298507
14,bortezomib,95,24,0.17647058823529413,100,1.492537313432836
15,bortezomib,32,30,0.22058823529411764,79,1.1791044776119404
16,bortezomib,69,26,0.19117647058823528,100,1.492537313432836
17,bortezomib,48,27,0.19852941176470587,95,1.4179104477611941
18,bortezomib,29,28,0.20588235294117646,96,1.4328358208955223
19,bortezomib,31,28,0.20588235294117646,93,1.3880597014925373
20,bortezomib,96,26,0.19117647058823528,94,1.4029850746268657
21,bortezomib,70,26,0.19117647058823528,103,1.537313432835821
22,bortezomib,35,28,0.20588235294117646,92,1.373134328358209
23,bortezomib,97,24,0.17647058823529413,104,1.5522388059701493
24,bortezomib,50,27,0.19852941176470587,97,1.4477611940298507
25,bortezomib,93,31,0.22794117647058823,56,0.835820895522388
26,bortezomib,71,27,0.19852941176470587,92,1.373134328358209
27,bortezomib,49,23,0.16911764705882354,49,0.7313432835820896
28,bortezomib,3,25,0.18382352941176472,91,1.3582089552238805
29,bortezomib,60,28,0.20588235294117646,87,1.2985074626865671
30,bortezomib,72,25,0.18382352941176472,105,1.5671641791044777
31,bortezomib,62,29,0.21323529411764705,94,1.4029850746268657
32,bortezomib,76,27,0.19852941176470587,100,1.492537313432836
33,bortezomib,37,27,0.19852941176470587,100,1.492537313432836
34,bortezomib,59,28,0.20588235294117646,89,1.328358208955224
35,bortezomib,57,27,0.19852941176470587,93,1.3880597014925373
36,bortezomib,46,27,0.19852941176470587,91,1.3582089552238805
37,bortezomib,44,23,0.16911764705882354,103,1.537313432835821
38,bortezomib,53,23,0.16911764705882354,103,1.537313432835821
39,bortezomib,27,26,0.19117647058823528,102,1.5223880597014925
40,bortezomib,38,26,0.19117647058823528,97,1.4477611940298507
41,bortezomib,34,30,0.22058823529411764,78,1.164179104477612
42,bortezomib,98,28,0.20588235294117646,79,1.1791044776119404
43,bortezomib,81,27,0.19852941176470587,101,1.507462686567164
44,bortezomib,82,22,0.16176470588235295,103,1.537313432835821
45,bortezomib,45,28,0.20588235294117646,53,0.7910447761194029
46,bortezomib,51,27,0.19852941176470587,93,1.3880597014925373
47,bortezomib,41,29,0.21323529411764705,68,1.0149253731343284
48,bortezomib,30,29,0.21323529411764705,79,1.1791044776119404
49,bortezomib,89,27,0.19852941176470587,96,1.4328358208955223
50,bortezomib,52,25,0.18382352941176472,95,1.4179104477611941
51,bortezomib,7,28,0.20588235294117646,67,1.0
52,bortezomib,88,28,0.20588235294117646,91,1.3582089552238805
53,bortezomib,23,31,0.22794117647058823,97,1.4477611940298507
54,bortezomib,55,24,0.17647058823529413,103,1.537313432835821
55,bortezomib,8,27,0.19852941176470587,83,1.2388059701492538
56,bortezomib,78,27,0.19852941176470587,106,1.5820895522388059
57,bortezomib,14,27,0.19852941176470587,60,0.8955223880597015
58,bortezomib,22,29,0.21323529411764705,101,1.507462686567164
59,bortezomib,61,30,0.22058823529411764,97,1.4477611940298507
60,bortezomib,25,22,0.16176470588235295,104,1.5522388059701493
61,bortezomib,90,31,0.22794117647058823,93,1.3880597014925373
62,bortezomib,4,23,0.16911764705882354,103,1.537313432835821
63,bortezomib,47,29,0.21323529411764705,65,0.9701492537313433
64,bortezomib,21,28,0.20588235294117646,94,1.4029850746268657
65,bortezomib,6,24,0.17647058823529413,99,1.4776119402985075
66,bortezomib,15,23,0.16911764705882354,108,1.6119402985074627
67,bortezomib,2,26,0.19117647058823528,75,1.1194029850746268
68,bortezomib,24,25,0.18382352941176472,57,0.8507462686567164
69,bortezomib,1,26,0.19117647058823528,103,1.537313432835821
70,bortezomib,80,28,0.20588235294117646,90,1.3432835820895523
71,bortezomib,39,25,0.18382352941176472,86,1.2835820895522387
72,bortezomib,9,27,0.19852941176470587,83,1.2388059701492538
73,bortezomib,40,23,0.16911764705882354,100,1.492537313432836
74,bortezomib,18,29,0.21323529411764705,103,1.537313432835821
75,bortezomib,56,25,0.18382352941176472,92,1.373134328358209
76,bortezomib,42,24,0.17647058823529413,106,1.5820895522388059
77,bortezomib,20,26,0.19117647058823528,97,1.4477611940298507
78,bortezomib,17,32,0.23529411764705882,88,1.3134328358208955
79,bortezomib,65,26,0.19117647058823528,96,1.4328358208955223
80,bortezomib,43,28,0.20588235294117646,96,1.4328358208955223
81,bortezomib,58,25,0.18382352941176472,104,1.5522388059701493
82,bortezomib,75,28,0.20588235294117646,99,1.4776119402985075
83,bortezomib,83,24,0.17647058823529413,100,1.492537313432836
84,bortezomib,11,24,0.17647058823529413,90,1.3432835820895523
85,bortezomib,87,27,0.19852941176470587,94,1.4029850746268657
86,bortezomib,79,26,0.19117647058823528,100,1.492537313432836
87,bortezomib,68,25,0.18382352941176472,91,1.3582089552238805
88,bortezomib,67,25,0.18382352941176472,62,0.9253731343283582
89,bortezomib,91,21,0.15441176470588236,93,1.3880597014925373
90,bortezomib,66,27,0.19852941176470587,97,1.4477611940298507
91,bortezomib,0,26,0.19117647058823528,101,1.507462686567164
92,bortezomib,12,24,0.17647058823529413,100,1.492537313432836
93,bortezomib,84,28,0.20588235294117646,97,1.4477611940298507
94,bortezomib,10,25,0.18382352941176472,97,1.4477611940298507
95,bortezomib,19,28,0.20588235294117646,103,1.537313432835821
96,bortezomib,16,26,0.19117647058823528,91,1.3582089552238805
97,bortezomib,64,29,0.21323529411764705,86,1.2835820895522387
98,bortezomib,63,26,0.19117647058823528,91,1.3582089552238805
99,bortezomib,13,26,0.19117647058823528,89,1.328358208955224
100,apoptosis,83,16,0.19047619047619047,60,1.4634146341463414
101,apoptosis,81,14,0.16666666666666666,67,1.6341463414634145
102,apoptosis,12,15,0.17857142857142858,40,0.975609756097561
103,apoptosis,52,13,0.15476190476190477,61,1.4878048780487805
104,apoptosis,14,13,0.15476190476190477,70,1.7073170731707317
105,apoptosis,76,14,0.16666666666666666,68,1.6585365853658536
106,apoptosis,21,12,0.14285714285714285,70,1.7073170731707317
107,apoptosis,7,13,0.15476190476190477,58,1.4146341463414633
108,apoptosis,50,13,0.15476190476190477,66,1.6097560975609757
109,apoptosis,22,17,0.20238095238095238,63,1.5365853658536586
110,apoptosis,11,16,0.19047619047619047,65,1.5853658536585367
111,apoptosis,72,16,0.19047619047619047,59,1.4390243902439024
112,apoptosis,56,13,0.15476190476190477,67,1.6341463414634145
113,apoptosis,24,13,0.15476190476190477,48,1.170731707317073
114,apoptosis,37,12,0.14285714285714285,67,1.6341463414634145
115,apoptosis,98,11,0.13095238095238096,72,1.7560975609756098
116,apoptosis,23,14,0.16666666666666666,32,0.7804878048780488
117,apoptosis,17,13,0.15476190476190477,67,1.6341463414634145
118,apoptosis,82,16,0.19047619047619047,62,1.5121951219512195
119,apoptosis,42,11,0.13095238095238096,71,1.7317073170731707
120,apoptosis,20,13,0.15476190476190477,50,1.2195121951219512
121,apoptosis,78,13,0.15476190476190477,64,1.5609756097560976
122,apoptosis,45,16,0.19047619047619047,63,1.5365853658536586
123,apoptosis,25,13,0.15476190476190477,61,1.4878048780487805
124,apoptosis,80,16,0.19047619047619047,65,1.5853658536585367
125,apoptosis,18,12,0.14285714285714285,64,1.5609756097560976
126,apoptosis,0,10,0.11904761904761904,68,1.6585365853658536
127,apoptosis,28,15,0.17857142857142858,56,1.3658536585365855
128,apoptosis,16,12,0.14285714285714285,71,1.7317073170731707
129,apoptosis,44,17,0.20238095238095238,53,1.2926829268292683
130,apoptosis,15,14,0.16666666666666666,57,1.3902439024390243
131,apoptosis,51,11,0.13095238095238096,70,1.7073170731707317
132,apoptosis,74,13,0.15476190476190477,69,1.6829268292682926
133,apoptosis,73,12,0.14285714285714285,56,1.3658536585365855
134,apoptosis,43,14,0.16666666666666666,68,1.6585365853658536
135,apoptosis,6,17,0.20238095238095238,64,1.5609756097560976
136,apoptosis,26,14,0.16666666666666666,65,1.5853658536585367
137,apoptosis,19,14,0.16666666666666666,63,1.5365853658536586
138,apoptosis,33,17,0.20238095238095238,60,1.4634146341463414
139,apoptosis,5,14,0.16666666666666666,65,1.5853658536585367
140,apoptosis,97,14,0.16666666666666666,67,1.6341463414634145
141,apoptosis,94,13,0.15476190476190477,64,1.5609756097560976
142,apoptosis,77,11,0.13095238095238096,71,1.7317073170731707
143,apoptosis,39,13,0.15476190476190477,55,1.3414634146341464
144,apoptosis,8,12,0.14285714285714285,69,1.6829268292682926
145,apoptosis,41,10,0.11904761904761904,69,1.6829268292682926
146,apoptosis,54,15,0.17857142857142858,66,1.6097560975609757
147,apoptosis,34,12,0.14285714285714285,69,1.6829268292682926
148,apoptosis,4,13,0.15476190476190477,55,1.3414634146341464
149,apoptosis,95,11,0.13095238095238096,68,1.6585365853658536
150,apoptosis,99,17,0.20238095238095238,62,1.5121951219512195
151,apoptosis,32,16,0.19047619047619047,61,1.4878048780487805
152,apoptosis,58,16,0.19047619047619047,62,1.5121951219512195
153,apoptosis,36,14,0.16666666666666666,50,1.2195121951219512
154,apoptosis,27,13,0.15476190476190477,63,1.5365853658536586
155,apoptosis,96,14,0.16666666666666666,66,1.6097560975609757
156,apoptosis,47,15,0.17857142857142858,63,1.5365853658536586
157,apoptosis,79,17,0.20238095238095238,27,0.6585365853658537
158,apoptosis,9,14,0.16666666666666666,66,1.6097560975609757
159,apoptosis,57,11,0.13095238095238096,70,1.7073170731707317
160,apoptosis,31,12,0.14285714285714285,62,1.5121951219512195
161,apoptosis,48,13,0.15476190476190477,70,1.7073170731707317
162,apoptosis,13,14,0.16666666666666666,66,1.6097560975609757
163,apoptosis,46,11,0.13095238095238096,71,1.7317073170731707
164,apoptosis,29,12,0.14285714285714285,62,1.5121951219512195
165,apoptosis,49,13,0.15476190476190477,65,1.5853658536585367
166,apoptosis,38,16,0.19047619047619047,56,1.3658536585365855
167,apoptosis,55,14,0.16666666666666666,48,1.170731707317073
168,apoptosis,75,14,0.16666666666666666,67,1.6341463414634145
169,apoptosis,40,11,0.13095238095238096,62,1.5121951219512195
170,apoptosis,30,13,0.15476190476190477,35,0.8536585365853658
171,apoptosis,84,15,0.17857142857142858,33,0.8048780487804879
172,apoptosis,53,14,0.16666666666666666,65,1.5853658536585367
173,apoptosis,35,14,0.16666666666666666,66,1.6097560975609757
174,apoptosis,10,14,0.16666666666666666,67,1.6341463414634145
175,apoptosis,88,15,0.17857142857142858,58,1.4146341463414633
176,apoptosis,59,14,0.16666666666666666,66,1.6097560975609757
177,apoptosis,92,15,0.17857142857142858,62,1.5121951219512195
178,apoptosis,66,14,0.16666666666666666,68,1.6585365853658536
179,apoptosis,90,13,0.15476190476190477,59,1.4390243902439024
180,apoptosis,86,13,0.15476190476190477,67,1.6341463414634145
181,apoptosis,1,14,0.16666666666666666,64,1.5609756097560976
182,apoptosis,2,19,0.2261904761904762,50,1.2195121951219512
183,apoptosis,63,13,0.15476190476190477,70,1.7073170731707317
184,apoptosis,85,12,0.14285714285714285,70,1.7073170731707317
185,apoptosis,68,15,0.17857142857142858,35,0.8536585365853658
186,apoptosis,91,12,0.14285714285714285,63,1.5365853658536586
187,apoptosis,67,13,0.15476190476190477,68,1.6585365853658536
188,apoptosis,70,12,0.14285714285714285,61,1.4878048780487805
189,apoptosis,87,13,0.15476190476190477,71,1.7317073170731707
190,apoptosis,71,10,0.11904761904761904,72,1.7560975609756098
191,apoptosis,69,17,0.20238095238095238,55,1.3414634146341464
192,apoptosis,64,13,0.15476190476190477,66,1.6097560975609757
193,apoptosis,61,12,0.14285714285714285,70,1.7073170731707317
194,apoptosis,65,16,0.19047619047619047,60,1.4634146341463414
195,apoptosis,89,14,0.16666666666666666,64,1.5609756097560976
196,apoptosis,93,15,0.17857142857142858,66,1.6097560975609757
197,apoptosis,3,16,0.19047619047619047,59,1.4390243902439024
198,apoptosis,62,13,0.15476190476190477,67,1.6341463414634145
199,apoptosis,60,16,0.19047619047619047,57,1.3902439024390243
200,bt474_short,45,15,0.4411764705882353,16,1.0
201,bt474_short,43,17,0.5,7,0.4375
202,bt474_short,78,11,0.34375,13,0.8125
203,bt474_short,80,15,0.4411764705882353,10,0.625
204,bt474_short,17,16,0.47058823529411764,8,0.5
205,bt474_short,59,12,0.35294117647058826,12,0.75
206,bt474_short,20,11,0.34375,19,1.1875
207,bt474_short,85,14,0.4117647058823529,16,1.0
208,bt474_short,83,16,0.47058823529411764,14,0.875
209,bt474_short,6,15,0.4411764705882353,18,1.125
210,bt474_short,16,16,0.5,13,0.8125
211,bt474_short,82,15,0.4411764705882353,11,0.6875
212,bt474_short,1,14,0.4117647058823529,10,0.625
213,bt474_short,76,15,0.4411764705882353,17,1.0625
214,bt474_short,84,17,0.5,13,0.8125
215,bt474_short,62,14,0.4117647058823529,11,0.6875
216,bt474_short,9,17,0.5,12,0.75
217,bt474_short,22,14,0.4117647058823529,14,0.875
218,bt474_short,23,13,0.40625,17,1.0625
219,bt474_short,10,15,0.4411764705882353,11,0.6875
220,bt474_short,18,15,0.46875,9,0.5625
221,bt474_short,81,18,0.5294117647058824,8,0.5
222,bt474_short,2,15,0.4411764705882353,15,0.9375
223,bt474_short,21,18,0.5294117647058824,6,0.375
224,bt474_short,3,12,0.375,16,1.0
225,bt474_short,75,19,0.5588235294117647,6,0.375
226,bt474_short,61,13,0.40625,20,1.25
227,bt474_short,4,16,0.47058823529411764,5,0.3125
228,bt474_short,0,16,0.47058823529411764,6,0.375
229,bt474_short,58,15,0.4411764705882353,17,1.0625
230,bt474_short,19,16,0.5,7,0.4375
231,bt474_short,7,21,0.6176470588235294,9,0.5625
232,bt474_short,24,12,0.35294117647058826,16,1.0
233,bt474_short,12,17,0.5,5,0.3125
234,bt474_short,77,15,0.4411764705882353,16,1.0
235,bt474_short,8,13,0.38235294117647056,20,1.25
236,bt474_short,60,15,0.4411764705882353,19,1.1875
237,bt474_short,79,14,0.4117647058823529,9,0.5625
238,bt474_short,14,15,0.4411764705882353,9,0.5625
239,bt474_short,57,16,0.47058823529411764,10,0.625
240,bt474_short,34,10,0.29411764705882354,18,1.125
241,bt474_short,87,13,0.40625,19,1.1875
242,bt474_short,26,16,0.47058823529411764,7,0.4375
243,bt474_short,5,15,0.4411764705882353,10,0.625
244,bt474_short,74,16,0.47058823529411764,7,0.4375
245,bt474_short,90,13,0.38235294117647056,14,0.875
246,bt474_short,65,18,0.5294117647058824,10,0.625
247,bt474_short,70,12,0.375,13,0.8125
248,bt474_short,88,15,0.46875,11,0.6875
249,bt474_short,55,13,0.38235294117647056,8,0.5
250,bt474_short,98,16,0.47058823529411764,14,0.875
251,bt474_short,67,12,0.35294117647058826,22,1.375
252,bt474_short,63,14,0.4375,10,0.625
253,bt474_short,56,16,0.47058823529411764,15,0.9375
254,bt474_short,41,16,0.47058823529411764,8,0.5
255,bt474_short,95,15,0.4411764705882353,7,0.4375
256,bt474_short,39,12,0.375,14,0.875
257,bt474_short,89,17,0.5,8,0.5
258,bt474_short,27,13,0.38235294117647056,11,0.6875
259,bt474_short,52,17,0.5,10,0.625
260,bt474_short,38,16,0.47058823529411764,12,0.75
261,bt474_short,99,16,0.47058823529411764,7,0.4375
262,bt474_short,33,15,0.4411764705882353,7,0.4375
263,bt474_short,44,19,0.5588235294117647,5,0.3125
264,bt474_short,48,14,0.4375,10,0.625
265,bt474_short,29,18,0.5294117647058824,12,0.75
266,bt474_short,72,13,0.38235294117647056,16,1.0
267,bt474_short,42,17,0.5,7,0.4375
268,bt474_short,31,15,0.4411764705882353,14,0.875
269,bt474_short,11,10,0.3125,12,0.75
270,bt474_short,37,18,0.5294117647058824,5,0.3125
271,bt474_short,47,15,0.46875,11,0.6875
272,bt474_short,92,13,0.38235294117647056,9,0.5625
273,bt474_short,73,12,0.375,11,0.6875
274,bt474_short,71,19,0.5588235294117647,7,0.4375
275,bt474_short,40,17,0.53125,14,0.875
276,bt474_short,15,15,0.46875,8,0.5
277,bt474_short,93,16,0.47058823529411764,8,0.5
278,bt474_short,51,15,0.4411764705882353,11,0.6875
279,bt474_short,94,15,0.46875,7,0.4375
280,bt474_short,36,19,0.5588235294117647,5,0.3125
281,bt474_short,32,15,0.4411764705882353,14,0.875
282,bt474_short,28,16,0.47058823529411764,9,0.5625
283,bt474_short,13,15,0.4411764705882353,12,0.75
284,bt474_short,69,20,0.5882352941176471,6,0.375
285,bt474_short,66,13,0.38235294117647056,17,1.0625
286,bt474_short,49,15,0.4411764705882353,8,0.5
287,bt474_short,25,17,0.5,12,0.75
288,bt474_short,53,14,0.4117647058823529,13,0.8125
289,bt474_short,35,17,0.5,7,0.4375
290,bt474_short,68,16,0.47058823529411764,10,0.625
291,bt474_short,54,19,0.5588235294117647,6,0.375
292,bt474_short,86,14,0.4117647058823529,16,1.0
293,bt474_short,96,15,0.46875,5,0.3125
294,bt474_short,30,17,0.5,8,0.5
295,bt474_short,50,17,0.5,9,0.5625
296,bt474_short,91,15,0.4411764705882353,9,0.5625
297,bt474_short,97,11,0.34375,21,1.3125
298,bt474_short,64,21,0.6176470588235294,4,0.25
299,bt474_short,46,15,0.4411764705882353,6,0.375
300,colitis,78,25,0.176056338028169,103,1.4714285714285715
301,colitis,42,26,0.18309859154929578,107,1.5285714285714285
302,colitis,41,24,0.16901408450704225,113,1.6142857142857143
303,colitis,80,25,0.176056338028169,106,1.5142857142857142
304,colitis,67,23,0.1619718309859155,110,1.5714285714285714
305,colitis,47,23,0.1619718309859155,107,1.5285714285714285
306,colitis,45,26,0.18309859154929578,107,1.5285714285714285
307,colitis,38,28,0.19718309859154928,109,1.5571428571428572
308,colitis,28,24,0.16901408450704225,107,1.5285714285714285
309,colitis,26,21,0.14788732394366197,120,1.7142857142857142
310,colitis,18,24,0.16901408450704225,110,1.5714285714285714
311,colitis,73,22,0.15492957746478872,116,1.6571428571428573
312,colitis,16,25,0.176056338028169,106,1.5142857142857142
