,model,network_idx,size_of_network,num_link,C0,C1,C2,C3,robustness_pa,robustness_ip,empty_io_ratio,deterministic_io_ratio,redundancy,num_input,num_output
806,mapk,2,53,100,41,11,0,1,0.7334905660377359,0.8431235259433962,1.0,0.0,-1,4.0,3.0
807,mapk,3,53,103,35,15,2,1,0.6792452830188679,0.8672796285377359,1.0,0.0,-1,4.0,3.0
808,mapk,59,53,103,43,7,0,3,0.7075471698113207,0.9245283018867925,1.0,0.0,-1,4.0,3.0
809,mapk,7,53,101,50,3,0,0,0.6391509433962265,0.9245283018867925,1.0,0.0,-1,4.0,3.0
810,mapk,4,53,103,40,8,0,5,0.60062893081761,0.8632259728773585,0.5,0.16666666666666666,2.6666666666666665,4.0,3.0
811,mapk,5,53,103,48,3,0,2,0.7547169811320755,0.9245283018867925,1.0,0.0,-1,4.0,3.0
812,mapk,55,53,102,45,3,0,5,0.8018867924528302,0.9245283018867925,0.5,0.16666666666666666,25.0,4.0,3.0
813,mapk,39,53,103,44,7,0,2,0.6132075471698113,0.8691590507075472,1.0,0.0,-1,4.0,3.0
814,mapk,56,53,103,50,2,0,1,0.6509433962264151,0.9091796875,1.0,0.0,-1,4.0,3.0
815,mapk,53,53,101,43,8,0,2,0.7216981132075472,0.9245283018867925,1.0,0.0,-1,4.0,3.0
816,mapk,1,53,102,48,5,0,0,0.8113207547169812,0.9082952535377359,1.0,0.0,-1,4.0,3.0
817,mapk,0,53,100,39,7,0,7,0.6886792452830188,0.9105616155660378,0.5,0.16666666666666666,6.25,4.0,3.0
818,mapk,38,53,103,39,14,0,0,0.7783018867924528,0.9245283018867925,1.0,0.0,-1,4.0,3.0
819,mapk,6,53,102,39,10,0,4,0.6933962264150944,0.9245283018867925,0.5,0.16666666666666666,8.75,4.0,3.0
820,mapk,51,53,100,40,12,0,1,0.6320754716981132,0.9245283018867925,1.0,0.0,-1,4.0,3.0
821,mapk,50,53,103,49,4,0,0,0.7311320754716981,0.9245283018867925,1.0,0.0,-1,4.0,3.0
822,mapk,33,53,103,41,11,0,1,0.7547169811320755,0.9245283018867925,1.0,0.0,-1,4.0,3.0
823,mapk,47,53,104,43,5,0,5,0.6969339622641509,0.9245283018867925,0.25,0.25,2.5,4.0,3.0
824,mapk,92,53,101,34,15,2,2,0.6886792452830188,0.9245283018867925,0.5,0.16666666666666666,20.5,4.0,3.0
825,mapk,75,53,102,46,4,2,1,0.7028301886792453,0.9245283018867925,1.0,0.0,-1,4.0,3.0
826,mapk,21,53,102,47,6,0,0,0.6792452830188679,0.9245283018867925,1.0,0.0,-1,4.0,3.0
827,mapk,91,53,103,44,7,0,2,0.6037735849056604,0.8686247051886793,1.0,0.0,-1,4.0,3.0
828,mapk,44,53,102,44,8,0,1,0.6886792452830188,0.8941811615566038,1.0,0.0,-1,4.0,3.0
829,mapk,16,53,101,24,29,0,0,0.7169811320754716,0.9145968455188679,1.0,0.0,-1,4.0,3.0
830,mapk,74,53,103,48,3,0,2,0.7075471698113207,0.9245283018867925,1.0,0.0,-1,4.0,3.0
831,mapk,22,53,103,48,4,1,0,0.6462264150943396,0.8012787441037735,1.0,0.0,-1,4.0,3.0
832,mapk,19,53,104,50,3,0,0,0.6745283018867925,0.8867924528301887,1.0,0.0,-1,4.0,3.0
833,mapk,12,53,104,43,8,0,2,0.6273584905660378,0.9103220813679245,0.5,0.16666666666666666,23.333333333333332,4.0,3.0
834,mapk,90,53,101,44,7,0,2,0.7264150943396226,0.9245283018867925,1.0,0.0,-1,4.0,3.0
835,mapk,73,53,103,41,10,0,2,0.5651954177897573,0.8323997641509434,1.0,0.0,-1,4.0,3.0
836,mapk,43,53,101,40,13,0,0,0.7971698113207547,0.9245283018867925,1.0,0.0,-1,4.0,3.0
837,mapk,89,53,103,49,3,0,1,0.6981132075471698,0.923828125,1.0,0.0,-1,4.0,3.0
838,mapk,72,53,101,24,16,4,9,0.6022012578616353,0.8300412735849056,0.25,0.3333333333333333,18.6,4.0,3.0
839,mapk,18,53,100,38,13,0,2,0.6698113207547169,0.8512492629716981,1.0,0.0,-1,4.0,3.0
840,mapk,88,53,102,42,5,0,6,0.6084905660377359,0.8304282134433962,0.0,0.5,31.625,4.0,3.0
841,mapk,25,53,102,42,10,0,1,0.660377358490566,0.8867924528301887,1.0,0.0,-1,4.0,3.0
842,mapk,71,53,103,47,5,0,1,0.6886792452830188,0.9145599941037735,1.0,0.0,-1,4.0,3.0
843,mapk,34,53,103,38,12,0,3,0.7358490566037735,0.9010908018867925,1.0,0.0,-1,4.0,3.0
844,mapk,87,53,104,44,3,0,6,0.7452830188679245,0.8818543632075472,0.5,0.16666666666666666,54.5,4.0,3.0
845,mapk,30,53,102,46,4,0,3,0.7547169811320755,0.9056603773584906,0.5,0.16666666666666666,4.5,4.0,3.0
846,mapk,70,53,104,44,6,0,3,0.6933962264150944,0.9245283018867925,1.0,0.0,-1,4.0,3.0
847,mapk,17,53,103,42,9,1,1,0.660377358490566,0.8867924528301887,1.0,0.0,-1,4.0,3.0
848,mapk,86,53,103,37,13,1,2,0.6493710691823901,0.9245283018867925,1.0,0.0,-1,4.0,3.0
849,mapk,36,53,101,52,1,0,0,0.8018867924528302,0.9245283018867925,1.0,0.0,-1,4.0,3.0
850,mapk,69,53,103,34,7,0,12,0.5990566037735849,0.9021963443396226,0.75,0.08333333333333333,7.0,4.0,3.0
851,mapk,48,53,104,47,6,0,0,0.6698113207547169,0.8930203419811321,1.0,0.0,-1,4.0,3.0
852,mapk,85,53,102,31,10,1,11,0.7264150943396226,0.8845813679245284,0.5,0.16666666666666666,42.25,4.0,3.0
853,mapk,68,53,102,31,10,0,12,0.7547169811320755,0.9245283018867925,0.5,0.3333333333333333,19.5,4.0,3.0
854,mapk,23,53,101,48,4,0,1,0.7452830188679245,0.9245283018867925,1.0,0.0,-1,4.0,3.0
855,mapk,14,53,100,49,4,0,0,0.6792452830188679,0.9245283018867925,1.0,0.0,-1,4.0,3.0
856,mapk,35,53,104,42,10,0,1,0.6792452830188679,0.8883586379716981,1.0,0.0,-1,4.0,3.0
857,mapk,84,53,104,49,4,0,0,0.7358490566037735,0.8767872936320755,1.0,0.0,-1,4.0,3.0
858,mapk,67,53,103,45,5,0,3,0.7264150943396226,0.905494545990566,1.0,0.0,-1,4.0,3.0
859,mapk,13,53,100,40,11,1,1,0.6792452830188679,0.9245283018867925,1.0,0.0,-1,4.0,3.0
860,mapk,58,53,103,46,7,0,0,0.7122641509433962,0.9245283018867925,1.0,0.0,-1,4.0,3.0
861,mapk,31,53,102,46,7,0,0,0.625,0.8506596403301887,1.0,0.0,-1,4.0,3.0
862,mapk,42,53,102,50,3,0,0,0.7264150943396226,0.9024174528301887,1.0,0.0,-1,4.0,3.0
863,mapk,32,53,104,44,6,0,3,0.6226415094339622,0.8619177476415094,0.5,0.16666666666666666,16.0,4.0,3.0
864,mapk,83,53,101,46,7,0,0,0.589622641509434,0.7975383254716981,1.0,0.0,-1,4.0,3.0
865,mapk,66,53,102,50,3,0,0,0.7547169811320755,0.9245283018867925,1.0,0.0,-1,4.0,3.0
866,mapk,9,53,101,43,9,0,1,0.7358490566037735,0.9057525058962265,1.0,0.0,-1,4.0,3.0
867,mapk,99,53,103,46,5,0,2,0.6886792452830188,0.9245283018867925,1.0,0.0,-1,4.0,3.0
868,mapk,26,53,103,49,4,0,0,0.7358490566037735,0.9245283018867925,1.0,0.0,-1,4.0,3.0
869,mapk,82,53,103,48,4,0,1,0.7169811320754716,0.9056603773584906,1.0,0.0,-1,4.0,3.0
870,mapk,65,53,104,40,9,1,3,0.7617924528301887,0.9245283018867925,0.25,0.25,10.0,4.0,3.0
871,mapk,45,53,103,38,10,1,4,0.6886792452830188,0.9051260318396226,1.0,0.0,-1,4.0,3.0
872,mapk,24,53,104,46,5,0,2,0.7028301886792453,0.8912330483490566,1.0,0.0,-1,4.0,3.0
873,mapk,98,53,101,39,6,0,8,0.6509433962264151,0.7864091981132075,0.5,0.3333333333333333,4.375,4.0,3.0
874,mapk,81,53,102,48,5,0,0,0.660377358490566,0.8684404481132075,1.0,0.0,-1,4.0,3.0
875,mapk,64,53,104,43,6,0,4,0.6009433962264151,0.8614202535377359,0.25,0.3333333333333333,33.2,4.0,3.0
876,mapk,20,53,104,41,11,0,1,0.5424528301886793,0.8438974056603774,1.0,0.0,-1,4.0,3.0
877,mapk,97,53,102,44,6,0,3,0.7452830188679245,0.9056603773584906,1.0,0.0,-1,4.0,3.0
878,mapk,80,53,103,43,10,0,0,0.6839622641509434,0.8175117924528302,1.0,0.0,-1,4.0,3.0
879,mapk,63,53,101,37,10,3,3,0.6698113207547169,0.9030807783018868,0.5,0.16666666666666666,13.666666666666666,4.0,3.0
880,mapk,37,53,99,45,4,0,4,0.7264150943396226,0.9225567511792453,1.0,0.0,-1,4.0,3.0
881,mapk,96,53,99,37,12,1,3,0.7641509433962265,0.9245283018867925,0.5,0.16666666666666666,25.75,4.0,3.0
882,mapk,79,53,104,37,10,2,4,0.6084905660377359,0.8343528891509434,0.5,0.16666666666666666,44.0,4.0,3.0
883,mapk,46,53,100,50,3,0,0,0.7169811320754716,0.9237912735849056,1.0,0.0,-1,4.0,3.0
884,mapk,62,53,101,43,8,0,2,0.660377358490566,0.9018094044811321,1.0,0.0,-1,4.0,3.0
885,mapk,29,53,103,36,10,1,6,0.7216981132075472,0.9084795106132075,0.0,0.3333333333333333,14.166666666666666,4.0,3.0
886,mapk,27,53,102,42,9,0,2,0.7169811320754716,0.9245283018867925,1.0,0.0,-1,4.0,3.0
887,mapk,95,53,102,48,4,0,1,0.7264150943396226,0.9245283018867925,1.0,0.0,-1,4.0,3.0
888,mapk,78,53,102,36,14,1,2,0.7028301886792453,0.8931124705188679,1.0,0.0,-1,4.0,3.0
889,mapk,61,53,100,49,3,0,1,0.6886792452830188,0.8449108195754716,1.0,0.0,-1,4.0,3.0
890,mapk,15,53,103,37,14,0,2,0.6450471698113207,0.8948629127358491,1.0,0.0,-1,4.0,3.0
891,mapk,10,53,103,51,2,0,0,0.7075471698113207,0.8894826061320755,1.0,0.0,-1,4.0,3.0
892,mapk,94,53,102,40,9,3,1,0.6981132075471698,0.9245283018867925,1.0,0.0,-1,4.0,3.0
893,mapk,77,53,102,44,7,1,1,0.7232704402515723,0.9108932783018868,1.0,0.0,-1,4.0,3.0
894,mapk,60,53,101,44,9,0,0,0.7358490566037735,0.9159419221698113,1.0,0.0,-1,4.0,3.0
895,mapk,49,53,103,44,7,0,2,0.7122641509433962,0.9245283018867925,1.0,0.0,-1,4.0,3.0
896,mapk,11,53,102,30,17,2,4,0.660377358490566,0.9245283018867925,0.5,0.16666666666666666,7.5,4.0,3.0
897,mapk,93,53,99,42,9,0,2,0.6108490566037735,0.8710016214622641,1.0,0.0,-1,4.0,3.0
898,mapk,28,53,103,40,12,1,0,0.6698113207547169,0.8445607311320755,1.0,0.0,-1,4.0,3.0
899,mapk,76,53,102,42,8,0,3,0.6886792452830188,0.9056603773584906,1.0,0.0,-1,4.0,3.0
900,oxidative,61,19,30,16,2,0,1,0.7894736842105263,0.9473684210526315,1.0,0.0,-1,1.0,1.0
901,oxidative,6,19,30,9,3,0,7,0.6052631578947368,0.9095394736842105,0.5,0.5,8.0,1.0,1.0
902,oxidative,1,19,30,19,0,0,0,0.7894736842105263,0.9473684210526315,1.0,0.0,-1,1.0,1.0
903,oxidative,60,19,30,19,0,0,0,0.7631578947368421,0.9473684210526315,1.0,0.0,-1,1.0,1.0
904,oxidative,31,19,29,17,0,0,2,0.6973684210526315,0.8421052631578947,1.0,0.0,-1,1.0,1.0
905,oxidative,8,19,30,13,4,0,2,0.6710526315789473,0.9181229440789473,0.5,0.5,1.0,1.0,1.0
906,oxidative,49,19,28,16,3,0,0,0.5526315789473685,0.6131784539473685,1.0,0.0,-1,1.0,1.0
907,oxidative,30,19,29,13,4,0,2,0.7368421052631579,0.9473684210526315,1.0,0.0,-1,1.0,1.0
908,oxidative,2,19,30,19,0,0,0,0.7368421052631579,0.9473684210526315,1.0,0.0,-1,1.0,1.0
909,oxidative,65,19,30,19,0,0,0,0.7631578947368421,0.9473684210526315,1.0,0.0,-1,1.0,1.0
910,oxidative,5,19,28,16,1,0,2,0.7894736842105263,0.9473684210526315,0.0,1.0,1.0,1.0,1.0
911,oxidative,7,19,30,19,0,0,0,0.7368421052631579,0.9473684210526315,1.0,0.0,-1,1.0,1.0
912,oxidative,63,19,30,12,6,0,1,0.5789473684210527,0.9473684210526315,1.0,0.0,-1,1.0,1.0
913,oxidative,64,19,29,19,0,0,0,0.8157894736842105,0.9473684210526315,1.0,0.0,-1,1.0,1.0
914,oxidative,62,19,30,10,8,0,1,0.24342105263157895,0.5686677631578947,1.0,0.0,-1,1.0,1.0
915,oxidative,99,19,29,16,2,0,1,0.7368421052631579,0.9473684210526315,1.0,0.0,-1,1.0,1.0
916,oxidative,98,19,28,18,0,0,1,0.7368421052631579,0.9473684210526315,1.0,0.0,-1,1.0,1.0
917,oxidative,9,19,30,15,3,0,1,0.7368421052631579,0.9473684210526315,1.0,0.0,-1,1.0,1.0
918,oxidative,97,19,30,17,2,0,0,0.7631578947368421,0.8680612664473685,1.0,0.0,-1,1.0,1.0
919,oxidative,66,19,29,16,2,0,1,0.6578947368421053,0.9473684210526315,1.0,0.0,-1,1.0,1.0
920,oxidative,4,19,29,15,3,0,1,0.7105263157894737,0.9303042763157895,1.0,0.0,-1,1.0,1.0
921,oxidative,96,19,29,18,0,0,1,0.8157894736842105,0.9473684210526315,1.0,0.0,-1,1.0,1.0
922,oxidative,79,19,30,14,2,0,3,0.8421052631578947,0.8714535361842105,0.5,0.5,1.0,1.0,1.0
923,oxidative,54,19,27,18,0,0,1,0.75,0.9473684210526315,1.0,0.0,-1,1.0,1.0
924,oxidative,95,19,30,11,5,0,3,0.75,0.9473684210526315,0.5,0.5,2.0,1.0,1.0
925,oxidative,50,19,30,17,2,0,0,0.631578947368421,0.8089021381578947,1.0,0.0,-1,1.0,1.0
926,oxidative,14,19,30,10,8,0,1,0.8157894736842105,0.9473684210526315,1.0,0.0,-1,1.0,1.0
927,oxidative,78,19,29,14,5,0,0,0.7631578947368421,0.9078433388157895,1.0,0.0,-1,1.0,1.0
928,oxidative,24,19,30,17,2,0,0,0.8947368421052632,0.9473684210526315,1.0,0.0,-1,1.0,1.0
929,oxidative,94,19,30,19,0,0,0,0.6447368421052632,0.9464946546052632,1.0,0.0,-1,1.0,1.0
930,oxidative,77,19,29,18,0,0,1,0.6842105263157895,0.8496607730263158,1.0,0.0,-1,1.0,1.0
931,oxidative,53,19,30,19,0,0,0,0.8157894736842105,0.9473684210526315,1.0,0.0,-1,1.0,1.0
932,oxidative,44,19,28,12,2,0,5,0.7368421052631579,0.8983861019736842,0.5,0.5,5.0,1.0,1.0
933,oxidative,93,19,29,17,2,0,0,0.7894736842105263,0.9473684210526315,1.0,0.0,-1,1.0,1.0
934,oxidative,33,19,29,19,0,0,0,0.7105263157894737,0.9473684210526315,1.0,0.0,-1,1.0,1.0
935,oxidative,52,19,30,19,0,0,0,0.7105263157894737,0.9473684210526315,1.0,0.0,-1,1.0,1.0
936,oxidative,20,19,29,12,6,1,0,0.6052631578947368,0.8285361842105263,1.0,0.0,-1,1.0,1.0
937,oxidative,10,19,29,16,3,0,0,0.8157894736842105,0.9207442434210527,1.0,0.0,-1,1.0,1.0
938,oxidative,76,19,29,14,5,0,0,0.7631578947368421,0.9473684210526315,1.0,0.0,-1,1.0,1.0
939,oxidative,45,19,30,17,2,0,0,0.6710526315789473,0.7573499177631579,1.0,0.0,-1,1.0,1.0
940,oxidative,21,19,30,16,3,0,0,0.7368421052631579,0.9146278782894737,1.0,0.0,-1,1.0,1.0
941,oxidative,92,19,28,10,5,0,4,0.6973684210526315,0.9473684210526315,1.0,0.0,-1,1.0,1.0
942,oxidative,34,19,29,16,1,0,2,0.6578947368421053,0.8949424342105263,1.0,0.0,-1,1.0,1.0
943,oxidative,75,19,29,16,2,0,1,0.868421052631579,0.8947368421052632,1.0,0.0,-1,1.0,1.0
944,oxidative,35,19,28,18,0,0,1,0.7631578947368421,0.9473684210526315,1.0,0.0,-1,1.0,1.0
945,oxidative,91,19,30,18,0,0,1,0.7894736842105263,0.8947368421052632,1.0,0.0,-1,1.0,1.0
946,oxidative,74,19,30,12,6,0,1,0.7368421052631579,0.9473684210526315,1.0,0.0,-1,1.0,1.0
947,oxidative,13,19,30,15,3,0,1,0.8157894736842105,0.9473684210526315,1.0,0.0,-1,1.0,1.0
948,oxidative,18,19,29,16,3,0,0,0.8947368421052632,0.9473684210526315,1.0,0.0,-1,1.0,1.0
949,oxidative,36,19,30,18,0,0,1,0.7368421052631579,0.9473684210526315,1.0,0.0,-1,1.0,1.0
950,oxidative,90,19,30,12,7,0,0,0.8157894736842105,0.9473684210526315,1.0,0.0,-1,1.0,1.0
951,oxidative,19,19,28,19,0,0,0,0.5131578947368421,0.8207750822368421,1.0,0.0,-1,1.0,1.0
952,oxidative,16,19,29,16,1,0,2,0.8157894736842105,0.8947368421052632,1.0,0.0,-1,1.0,1.0
953,oxidative,73,19,29,19,0,0,0,0.6842105263157895,0.8421052631578947,1.0,0.0,-1,1.0,1.0
954,oxidative,46,19,29,19,0,0,0,0.6710526315789473,0.8410259046052632,1.0,0.0,-1,1.0,1.0
955,oxidative,56,19,30,16,3,0,0,0.7368421052631579,0.8405119243421053,1.0,0.0,-1,1.0,1.0
956,oxidative,41,19,30,10,8,0,1,0.6228070175438597,0.865953947368421,1.0,0.0,-1,1.0,1.0
957,oxidative,89,19,30,16,2,0,1,0.8157894736842105,0.9473684210526315,1.0,0.0,-1,1.0,1.0
958,oxidative,32,19,29,12,4,0,3,0.7368421052631579,0.8947368421052632,0.5,0.5,1.0,1.0,1.0
959,oxidative,29,19,29,14,5,0,0,0.7105263157894737,0.8947368421052632,1.0,0.0,-1,1.0,1.0
960,oxidative,72,19,29,19,0,0,0,0.8421052631578947,0.9473684210526315,1.0,0.0,-1,1.0,1.0
961,oxidative,23,19,30,19,0,0,0,0.756578947368421,0.8963815789473685,1.0,0.0,-1,1.0,1.0
962,oxidative,3,19,30,10,6,0,3,0.6842105263157895,0.9473684210526315,0.5,0.5,2.0,1.0,1.0
963,oxidative,58,19,30,19,0,0,0,0.7894736842105263,0.9473684210526315,1.0,0.0,-1,1.0,1.0
964,oxidative,88,19,30,19,0,0,0,0.8289473684210527,0.8947368421052632,1.0,0.0,-1,1.0,1.0
965,oxidative,71,19,30,15,4,0,0,0.7368421052631579,0.9473684210526315,1.0,0.0,-1,1.0,1.0
966,oxidative,27,19,30,16,3,0,0,0.7236842105263158,0.9222347861842105,1.0,0.0,-1,1.0,1.0
967,oxidative,26,19,28,19,0,0,0,0.8157894736842105,0.9473684210526315,1.0,0.0,-1,1.0,1.0
968,oxidative,87,19,28,19,0,0,0,0.8421052631578947,0.9473684210526315,1.0,0.0,-1,1.0,1.0
969,oxidative,70,19,29,12,1,0,6,0.8026315789473685,0.9473684210526315,0.5,0.5,6.0,1.0,1.0
970,oxidative,38,19,30,15,4,0,0,0.7105263157894737,0.9473684210526315,1.0,0.0,-1,1.0,1.0
971,oxidative,68,19,28,19,0,0,0,0.868421052631579,0.9473684210526315,1.0,0.0,-1,1.0,1.0
972,oxidative,39,19,30,19,0,0,0,0.8421052631578947,0.9473684210526315,1.0,0.0,-1,1.0,1.0
973,oxidative,86,19,30,19,0,0,0,0.5855263157894737,0.9473684210526315,1.0,0.0,-1,1.0,1.0
974,oxidative,67,19,29,19,0,0,0,0.7105263157894737,0.9157072368421053,1.0,0.0,-1,1.0,1.0
975,oxidative,55,19,29,17,2,0,0,0.8157894736842105,0.9473684210526315,1.0,0.0,-1,1.0,1.0
976,oxidative,85,19,29,14,3,0,2,0.7368421052631579,0.84375,1.0,0.0,-1,1.0,1.0
977,oxidative,17,19,29,17,2,0,0,0.8421052631578947,0.9473684210526315,1.0,0.0,-1,1.0,1.0
978,oxidative,25,19,29,16,2,0,1,0.7368421052631579,0.9473684210526315,1.0,0.0,-1,1.0,1.0
979,oxidative,47,19,30,17,2,0,0,0.6052631578947368,0.7729749177631579,1.0,0.0,-1,1.0,1.0
980,oxidative,28,19,29,19,0,0,0,0.743421052631579,0.9473684210526315,1.0,0.0,-1,1.0,1.0
981,oxidative,84,19,29,17,1,0,1,0.631578947368421,0.8418996710526315,1.0,0.0,-1,1.0,1.0
982,oxidative,22,19,30,19,0,0,0,0.7368421052631579,0.9473684210526315,1.0,0.0,-1,1.0,1.0
983,oxidative,69,19,30,18,0,0,1,0.6842105263157895,0.7896792763157895,1.0,0.0,-1,1.0,1.0
984,oxidative,15,19,26,15,4,0,0,0.6842105263157895,0.9473684210526315,1.0,0.0,-1,1.0,1.0
985,oxidative,43,19,30,13,6,0,0,0.75,0.8947368421052632,1.0,0.0,-1,1.0,1.0
986,oxidative,37,19,30,16,0,0,3,0.7631578947368421,0.9473684210526315,1.0,0.0,-1,1.0,1.0
987,oxidative,83,19,29,19,0,0,0,0.868421052631579,0.9473684210526315,1.0,0.0,-1,1.0,1.0
988,oxidative,59,19,30,19,0,0,0,0.8421052631578947,0.9473684210526315,1.0,0.0,-1,1.0,1.0
989,oxidative,51,19,29,13,4,0,2,0.7280701754385964,0.9473684210526315,1.0,0.0,-1,1.0,1.0
990,oxidative,12,19,29,17,2,0,0,0.45723684210526316,0.6274157072368421,1.0,0.0,-1,1.0,1.0
991,oxidative,82,19,29,12,7,0,0,0.7894736842105263,0.9473684210526315,1.0,0.0,-1,1.0,1.0
992,oxidative,42,19,30,9,8,2,0,0.7631578947368421,0.8950966282894737,1.0,0.0,-1,1.0,1.0
993,oxidative,40,19,30,16,2,0,1,0.7105263157894737,0.9473684210526315,1.0,0.0,-1,1.0,1.0
994,oxidative,57,19,29,11,7,1,0,0.7105263157894737,0.9473684210526315,1.0,0.0,-1,1.0,1.0
995,oxidative,81,19,30,19,0,0,0,0.8947368421052632,0.8947368421052632,1.0,0.0,-1,1.0,1.0
996,oxidative,11,19,30,17,2,0,0,0.7368421052631579,0.9473684210526315,1.0,0.0,-1,1.0,1.0
997,oxidative,80,19,30,19,0,0,0,0.6710526315789473,0.8370682565789473,1.0,0.0,-1,1.0,1.0
998,oxidative,0,19,30,17,2,0,0,0.7236842105263158,0.6185752467105263,1.0,0.0,-1,1.0,1.0
999,oxidative,48,19,30,19,0,0,0,0.7631578947368421,0.9473684210526315,1.0,0.0,-1,1.0,1.0
